"t_id"	"chromosome"	"g_start_coord_ref"	"g_end_coord_ref"	"strand_mane"	"u_id"	"u_id2"
"2435"	"ENST00000276297.9"	"8"	13500156	13500188	"-"	2435	"uORF"
"2436"	"ENST00000276297.9"	"8"	13500073	13500111	"-"	2436	"uORF"
"2437"	"ENST00000276373.10"	"8"	20181085	20183074	"-"	2437	"uORF"
"2438"	"ENST00000276410.7"	"8"	42768665	42768697	"-"	2438	"uORF"
"2439"	"ENST00000276410.7"	"8"	42768582	42768665	"-"	2439	"uORF"
"2440"	"ENST00000276410.7"	"8"	42768556	42768621	"-"	2440	"uORF"
"2441"	"ENST00000276410.7"	"8"	42768563	42768571	"-"	2441	"uORF"
"2442"	"ENST00000276410.7"	"8"	42768495	42768524	"-"	2442	"uORF"
"2443"	"ENST00000276410.7"	"8"	42768495	42768521	"-"	2443	"uORF"
"2444"	"ENST00000276410.7"	"8"	42768491	42768508	"-"	2444	"uORF"
"2445"	"ENST00000276410.7"	"8"	42768433	42768504	"-"	2445	"uORF"
"2446"	"ENST00000276431.9"	"8"	23068944	23068961	"-"	2446	"uORF"
"2447"	"ENST00000276440.12"	"8"	25184804	25184869	"+"	2447	"uORF"
"2448"	"ENST00000276569.8"	"8"	65634010	65634036	"-"	2448	"uORF"
"2449"	"ENST00000276569.8"	"8"	65627402	65627416	"-"	2449	"uORF"
"2450"	"ENST00000276569.8"	"8"	65627402	65627410	"-"	2450	"uORF"
"2451"	"ENST00000276570.10"	"8"	66021622	66021681	"+"	2451	"uORF"
"2452"	"ENST00000276570.10"	"8"	66021682	66043529	"+"	2452	"uORF"
"2453"	"ENST00000276570.10"	"8"	66043572	66043598	"+"	2453	"uORF"
"2454"	"ENST00000276609.8"	"8"	91249375	91249404	"+"	2454	"uORF"
"2455"	"ENST00000276609.8"	"8"	91249598	91249618	"+"	2455	"uORF"
"2456"	"ENST00000276659.10"	"8"	108083227	108083244	"-"	2456	"uORF"
"2457"	"ENST00000276659.10"	"8"	108082772	108082792	"-"	2457	"uORF"
"2458"	"ENST00000276708.9"	"8"	129786587	129786622	"-"	2458	"uORF"
"2459"	"ENST00000276708.9"	"8"	129786457	129786528	"-"	2459	"uORF"
"2460"	"ENST00000276708.9"	"8"	129786220	129786288	"-"	2460	"uORF"
"2461"	"ENST00000276893.10"	"9"	6413227	6413247	"+"	2461	"uORF"
"2462"	"ENST00000276925.7"	"9"	22009007	22009084	"-"	2462	"uORF"
"2463"	"ENST00000277120.8"	"9"	84670476	84670514	"+"	2463	"uORF"
"2464"	"ENST00000277120.8"	"9"	84670539	84670556	"+"	2464	"uORF"
"2465"	"ENST00000277165.11"	"9"	93451736	93451780	"+"	2465	"uORF"
"2466"	"ENST00000277165.11"	"9"	93451759	93451812	"+"	2466	"uORF"
"2467"	"ENST00000277165.11"	"9"	93451777	93451812	"+"	2467	"uORF"
"2468"	"ENST00000277225.10"	"9"	106863196	106863216	"+"	2468	"uORF"
"2469"	"ENST00000277225.10"	"9"	106863233	106923374	"+"	2469	"uORF"
"2470"	"ENST00000277554.4"	"9"	136050551	136095278	"-"	2470	"uORF"
"2471"	"ENST00000277554.4"	"9"	136050551	136050580	"-"	2471	"uORF"
"2472"	"ENST00000277570.10"	"10"	11852017	11852049	"+"	2472	"uORF"
"2473"	"ENST00000278174.10"	"11"	13445146	13445178	"-"	2473	"uORF"
"2474"	"ENST00000278174.10"	"11"	13445141	13445167	"-"	2474	"uORF"
"2475"	"ENST00000278314.5"	"11"	7020230	7020250	"-"	2475	"uORF"
"2476"	"ENST00000278314.5"	"11"	7020078	7020116	"-"	2476	"uORF"
"2477"	"ENST00000278319.10"	"11"	6926553	6926618	"+"	2477	"uORF"
"2478"	"ENST00000278319.10"	"11"	6927753	6932128	"+"	2478	"uORF"
"2479"	"ENST00000278319.10"	"11"	6927760	6927771	"+"	2479	"uORF"
"2480"	"ENST00000278379.9"	"11"	35419491	35419553	"-"	2480	"uORF"
"2481"	"ENST00000278550.12"	"11"	79297488	79440797	"-"	2481	"uORF"
"2482"	"ENST00000278550.12"	"11"	79297514	79297543	"-"	2482	"uORF"
"2483"	"ENST00000278550.12"	"11"	79148798	79215879	"-"	2483	"uORF"
"2484"	"ENST00000278550.12"	"11"	79148736	79215817	"-"	2484	"uORF"
"2485"	"ENST00000278550.12"	"11"	79148776	79148790	"-"	2485	"uORF"
"2486"	"ENST00000278601.6"	"11"	111918917	111918940	"+"	2486	"uORF"
"2487"	"ENST00000278742.6"	"11"	130159920	130159955	"+"	2487	"uORF"
"2488"	"ENST00000278772.9"	"20"	2493953	2493961	"-"	2488	"uORF"
"2489"	"ENST00000278780.7"	"20"	18057685	18057885	"-"	2489	"uORF"
"2490"	"ENST00000278823.7"	"11"	62601597	62601614	"-"	2490	"uORF"
"2491"	"ENST00000278826.11"	"11"	61362387	61362398	"+"	2491	"uORF"
"2492"	"ENST00000278826.11"	"11"	61362395	61364264	"+"	2492	"uORF"
"2493"	"ENST00000278836.10"	"11"	61752680	61752706	"+"	2493	"uORF"
"2494"	"ENST00000278888.8"	"11"	60088691	60088699	"+"	2494	"uORF"
"2495"	"ENST00000278903.11"	"11"	125572465	125572509	"+"	2495	"uORF"
"2496"	"ENST00000278903.11"	"11"	125572468	125572509	"+"	2496	"uORF"
"2497"	"ENST00000278919.8"	"11"	125496159	125496176	"-"	2497	"uORF"
"2498"	"ENST00000278935.8"	"11"	117335639	117335671	"+"	2498	"uORF"
"2499"	"ENST00000278947.6"	"11"	118176561	118176581	"-"	2499	"uORF"
"2500"	"ENST00000279024.9"	"20"	38260649	38260735	"-"	2500	"uORF"
"2501"	"ENST00000279024.9"	"20"	38260599	38260652	"-"	2501	"uORF"
"2502"	"ENST00000279146.8"	"11"	67483053	67483085	"+"	2502	"uORF"
"2503"	"ENST00000279206.8"	"11"	64226389	64226409	"+"	2503	"uORF"
"2504"	"ENST00000279263.14"	"11"	65111949	65111972	"+"	2504	"uORF"
"2505"	"ENST00000279488.8"	"12"	89352071	89352097	"-"	2505	"uORF"
"2506"	"ENST00000279839.8"	"11"	94973532	94973546	"-"	2506	"uORF"
"2507"	"ENST00000279907.12"	"12"	100142717	100142860	"-"	2507	"uORF"
"2508"	"ENST00000279907.12"	"12"	100142817	100142846	"-"	2508	"uORF"
"2509"	"ENST00000280098.9"	"2"	138501967	138550189	"+"	2509	"uORF"
"2510"	"ENST00000280155.4"	"10"	111077273	111077479	"+"	2510	"uORF"
"2511"	"ENST00000280155.4"	"10"	111077610	111077627	"+"	2511	"uORF"
"2512"	"ENST00000280155.4"	"10"	111077662	111077685	"+"	2512	"uORF"
"2513"	"ENST00000280155.4"	"10"	111077834	111077845	"+"	2513	"uORF"
"2514"	"ENST00000280258.6"	"11"	86800568	86800609	"+"	2514	"uORF"
"2515"	"ENST00000280481.9"	"13"	38687304	38687318	"+"	2515	"uORF"
"2516"	"ENST00000280551.11"	"4"	118833707	118833715	"-"	2516	"uORF"
"2517"	"ENST00000280557.11"	"12"	122752887	122752910	"+"	2517	"uORF"
"2518"	"ENST00000280560.13"	"12"	122960280	122966366	"-"	2518	"uORF"
"2519"	"ENST00000280560.13"	"12"	122960280	122960303	"-"	2519	"uORF"
"2520"	"ENST00000280560.13"	"12"	122960280	122960300	"-"	2520	"uORF"
"2521"	"ENST00000280560.13"	"12"	122960280	122960297	"-"	2521	"uORF"
"2522"	"ENST00000280612.9"	"4"	138242282	138242341	"-"	2522	"uORF"
"2523"	"ENST00000280612.9"	"4"	138242242	138242274	"-"	2523	"uORF"
"2524"	"ENST00000280701.8"	"3"	25790992	25791003	"+"	2524	"uORF"
"2525"	"ENST00000280706.3"	"11"	18455941	18456042	"+"	2525	"uORF"
"2526"	"ENST00000280706.3"	"11"	18456032	18456082	"+"	2526	"uORF"
"2527"	"ENST00000280706.3"	"11"	18456089	18456433	"+"	2527	"uORF"
"2528"	"ENST00000280706.3"	"11"	18456164	18456433	"+"	2528	"uORF"
"2529"	"ENST00000280706.3"	"11"	18456377	18456433	"+"	2529	"uORF"
"2530"	"ENST00000280706.3"	"11"	18456477	18456671	"+"	2530	"uORF"
"2531"	"ENST00000280758.10"	"12"	107318737	107318802	"+"	2531	"uORF"
"2532"	"ENST00000280772.7"	"10"	60389765	60389794	"-"	2532	"uORF"
"2533"	"ENST00000280772.7"	"10"	60389707	60389784	"-"	2533	"uORF"
"2534"	"ENST00000280772.7"	"10"	60389707	60389739	"-"	2534	"uORF"
"2535"	"ENST00000280772.7"	"10"	60389617	60389628	"-"	2535	"uORF"
"2536"	"ENST00000280904.11"	"18"	31102317	31102346	"-"	2536	"uORF"
"2537"	"ENST00000280904.11"	"18"	31102238	31102249	"-"	2537	"uORF"
"2538"	"ENST00000280979.9"	"14"	32329308	32329376	"+"	2538	"uORF"
"2539"	"ENST00000280979.9"	"14"	32329321	32329350	"+"	2539	"uORF"
"2540"	"ENST00000280979.9"	"14"	32329366	32433485	"+"	2540	"uORF"
"2541"	"ENST00000281038.10"	"11"	78574848	78574856	"-"	2541	"uORF"
"2542"	"ENST00000281092.9"	"5"	108768096	108768110	"+"	2542	"uORF"
"2543"	"ENST00000281092.9"	"5"	108768115	108768210	"+"	2543	"uORF"
"2544"	"ENST00000281092.9"	"5"	108768172	108768210	"+"	2544	"uORF"
"2545"	"ENST00000281092.9"	"5"	108768189	108768206	"+"	2545	"uORF"
"2546"	"ENST00000281092.9"	"5"	108768214	108768234	"+"	2546	"uORF"
"2547"	"ENST00000281092.9"	"5"	108768224	108798138	"+"	2547	"uORF"
"2548"	"ENST00000281092.9"	"5"	108798126	108798134	"+"	2548	"uORF"
"2549"	"ENST00000281142.10"	"4"	129093238	129093252	"-"	2549	"uORF"
"2550"	"ENST00000281142.10"	"4"	129093186	129093236	"-"	2550	"uORF"
"2551"	"ENST00000281156.5"	"6"	62286078	62286089	"-"	2551	"uORF"
"2552"	"ENST00000281171.9"	"12"	15322602	15322640	"+"	2552	"uORF"
"2553"	"ENST00000281273.8"	"3"	114056850	114057025	"+"	2553	"uORF"
"2554"	"ENST00000281382.11"	"2"	46616970	46617020	"-"	2554	"uORF"
"2555"	"ENST00000281523.8"	"3"	21751098	21751151	"-"	2555	"uORF"
"2556"	"ENST00000281543.6"	"4"	44678571	44678603	"+"	2556	"uORF"
"2557"	"ENST00000281631.10"	"5"	50666886	50667014	"+"	2557	"uORF"
"2558"	"ENST00000281708.10"	"4"	152535555	152535644	"-"	2558	"uORF"
"2559"	"ENST00000281708.10"	"4"	152535321	152535536	"-"	2559	"uORF"
"2560"	"ENST00000281741.9"	"14"	52543619	52544269	"-"	2560	"uORF"
"2561"	"ENST00000281806.7"	"6"	99994004	99994201	"-"	2561	"uORF"
"2562"	"ENST00000281806.7"	"6"	99994171	99994188	"-"	2562	"uORF"
"2563"	"ENST00000281806.7"	"6"	99994004	99994117	"-"	2563	"uORF"
"2564"	"ENST00000281882.8"	"2"	130521407	130521445	"+"	2564	"uORF"
"2565"	"ENST00000281882.8"	"2"	130521452	130521460	"+"	2565	"uORF"
"2566"	"ENST00000281923.4"	"2"	134254195	134254230	"+"	2566	"uORF"
"2567"	"ENST00000281923.4"	"2"	134254227	134254310	"+"	2567	"uORF"
"2568"	"ENST00000281923.4"	"2"	134254266	134254310	"+"	2568	"uORF"
"2569"	"ENST00000281923.4"	"2"	134254342	134254371	"+"	2569	"uORF"
"2570"	"ENST00000281950.8"	"2"	38778240	38778278	"+"	2570	"uORF"
"2571"	"ENST00000282020.9"	"4"	92304322	92304336	"+"	2571	"uORF"
"2572"	"ENST00000282020.9"	"4"	92304416	92304439	"+"	2572	"uORF"
"2573"	"ENST00000282026.2"	"13"	49628534	49628563	"+"	2573	"uORF"
"2574"	"ENST00000282032.4"	"11"	30330898	30330906	"+"	2574	"uORF"
"2575"	"ENST00000282096.9"	"11"	14643890	14643961	"+"	2575	"uORF"
"2576"	"ENST00000282146.5"	"14"	90062077	90062115	"+"	2576	"uORF"
"2577"	"ENST00000282286.6"	"19"	57351282	57351323	"+"	2577	"uORF"
"2578"	"ENST00000282286.6"	"19"	57351418	57351543	"+"	2578	"uORF"
"2579"	"ENST00000282326.6"	"19"	58034041	58037735	"+"	2579	"uORF"
"2580"	"ENST00000282326.6"	"19"	58034074	58037735	"+"	2580	"uORF"
"2581"	"ENST00000282326.6"	"19"	58034123	58037742	"+"	2581	"uORF"
"2582"	"ENST00000282326.6"	"19"	58035975	58037735	"+"	2582	"uORF"
"2583"	"ENST00000282412.9"	"2"	44168903	44168929	"+"	2583	"uORF"
"2584"	"ENST00000282412.9"	"2"	44169014	44169133	"+"	2584	"uORF"
"2585"	"ENST00000282441.10"	"11"	102110688	102110720	"+"	2585	"uORF"
"2586"	"ENST00000282470.11"	"4"	87529293	87529352	"-"	2586	"uORF"
"2587"	"ENST00000282470.11"	"4"	87529293	87529304	"-"	2587	"uORF"
"2588"	"ENST00000282470.11"	"4"	87529152	87529196	"-"	2588	"uORF"
"2589"	"ENST00000282499.10"	"11"	105610156	105610191	"+"	2589	"uORF"
"2590"	"ENST00000282499.10"	"11"	105610177	105610191	"+"	2590	"uORF"
"2591"	"ENST00000282499.10"	"11"	105610922	105610933	"+"	2591	"uORF"
"2592"	"ENST00000282516.13"	"5"	36876934	36876948	"+"	2592	"uORF"
"2593"	"ENST00000282516.13"	"5"	36876984	36877073	"+"	2593	"uORF"
"2594"	"ENST00000282516.13"	"5"	36877058	36877123	"+"	2594	"uORF"
"2595"	"ENST00000282516.13"	"5"	36953628	36953660	"+"	2595	"uORF"
"2596"	"ENST00000282516.13"	"5"	36953638	36953655	"+"	2596	"uORF"
"2597"	"ENST00000282549.7"	"2"	63051288	63051311	"+"	2597	"uORF"
"2598"	"ENST00000282570.4"	"2"	69829739	69829798	"+"	2598	"uORF"
"2599"	"ENST00000282570.4"	"2"	69829839	69829871	"+"	2599	"uORF"
"2600"	"ENST00000282588.7"	"5"	52787972	52788028	"+"	2600	"uORF"
"2601"	"ENST00000282588.7"	"5"	52787983	52787994	"+"	2601	"uORF"
"2602"	"ENST00000282588.7"	"5"	52788061	52788153	"+"	2602	"uORF"
"2603"	"ENST00000282588.7"	"5"	52788129	52788173	"+"	2603	"uORF"
"2604"	"ENST00000282611.8"	"5"	134967954	134967980	"+"	2604	"uORF"
"2605"	"ENST00000282753.6"	"6"	146029088	146029159	"+"	2605	"uORF"
"2606"	"ENST00000282753.6"	"6"	146029098	146029130	"+"	2606	"uORF"
"2607"	"ENST00000282753.6"	"6"	146029159	146029173	"+"	2607	"uORF"
"2608"	"ENST00000282753.6"	"6"	146029255	146029269	"+"	2608	"uORF"
"2609"	"ENST00000282841.9"	"1"	235328582	235328719	"+"	2609	"uORF"
"2610"	"ENST00000282841.9"	"1"	235328607	235328657	"+"	2610	"uORF"
"2611"	"ENST00000282841.9"	"1"	235328719	235328754	"+"	2611	"uORF"
"2612"	"ENST00000282849.10"	"16"	77434698	77434763	"-"	2612	"uORF"
"2613"	"ENST00000282928.5"	"3"	147409384	147409431	"+"	2613	"uORF"
"2614"	"ENST00000282928.5"	"3"	147409476	147409640	"+"	2614	"uORF"
"2615"	"ENST00000282928.5"	"3"	147409719	147409751	"+"	2615	"uORF"
"2616"	"ENST00000282928.5"	"3"	147409761	147409817	"+"	2616	"uORF"
"2617"	"ENST00000282928.5"	"3"	147409768	147409791	"+"	2617	"uORF"
"2618"	"ENST00000283025.7"	"16"	10694909	10694926	"-"	2618	"uORF"
"2619"	"ENST00000283147.7"	"6"	7726447	7726488	"+"	2619	"uORF"
"2620"	"ENST00000283147.7"	"6"	7726488	7726514	"+"	2620	"uORF"
"2621"	"ENST00000283147.7"	"6"	7726802	7726819	"+"	2621	"uORF"
"2622"	"ENST00000283228.7"	"12"	70920568	70920738	"-"	2622	"uORF"
"2623"	"ENST00000283233.10"	"2"	158456573	158456743	"-"	2623	"uORF"
"2624"	"ENST00000283233.10"	"2"	158456518	158456529	"-"	2624	"uORF"
"2625"	"ENST00000283233.10"	"2"	158456441	158456458	"-"	2625	"uORF"
"2626"	"ENST00000283249.7"	"2"	160200216	160200230	"-"	2626	"uORF"
"2627"	"ENST00000283249.7"	"2"	160200140	160200169	"-"	2627	"uORF"
"2628"	"ENST00000283254.12"	"2"	165203846	165203869	"-"	2628	"uORF"
"2629"	"ENST00000283254.12"	"2"	165203846	165203854	"-"	2629	"uORF"
"2630"	"ENST00000283254.12"	"2"	165186725	165186742	"-"	2630	"uORF"
"2631"	"ENST00000283254.12"	"2"	165186619	165186696	"-"	2631	"uORF"
"2632"	"ENST00000283254.12"	"2"	165186604	165186612	"-"	2632	"uORF"
"2633"	"ENST00000283254.12"	"2"	165176412	165176435	"-"	2633	"uORF"
"2634"	"ENST00000283268.8"	"3"	62373410	62373430	"-"	2634	"uORF"
"2635"	"ENST00000283268.8"	"3"	62373374	62373400	"-"	2635	"uORF"
"2636"	"ENST00000283268.8"	"3"	62373335	62373355	"-"	2636	"uORF"
"2637"	"ENST00000283268.8"	"3"	62372921	62373317	"-"	2637	"uORF"
"2638"	"ENST00000283290.10"	"3"	112561597	112561629	"-"	2638	"uORF"
"2639"	"ENST00000283296.12"	"6"	46921822	46921857	"-"	2639	"uORF"
"2640"	"ENST00000283296.12"	"6"	46921782	46921793	"-"	2640	"uORF"
"2641"	"ENST00000283303.3"	"6"	47698651	47698677	"+"	2641	"uORF"
"2642"	"ENST00000283303.3"	"6"	47698704	47698754	"+"	2642	"uORF"
"2643"	"ENST00000283303.3"	"6"	47698717	47698731	"+"	2643	"uORF"
"2644"	"ENST00000283303.3"	"6"	47698790	47707233	"+"	2644	"uORF"
"2645"	"ENST00000283351.10"	"18"	31943068	31943091	"-"	2645	"uORF"
"2646"	"ENST00000283351.10"	"18"	31942978	31943004	"-"	2646	"uORF"
"2647"	"ENST00000283441.13"	"5"	850635	850907	"-"	2647	"uORF"
"2648"	"ENST00000283441.13"	"5"	850635	850817	"-"	2648	"uORF"
"2649"	"ENST00000283474.12"	"16"	4614850	4614864	"-"	2649	"uORF"
"2650"	"ENST00000283629.8"	"3"	33440134	33440184	"-"	2650	"uORF"
"2651"	"ENST00000283629.8"	"3"	33439970	33440104	"-"	2651	"uORF"
"2652"	"ENST00000283632.5"	"2"	86720478	86720528	"+"	2652	"uORF"
"2653"	"ENST00000283882.4"	"16"	75433380	75433487	"-"	2653	"uORF"
"2654"	"ENST00000283882.4"	"16"	75433417	75433431	"-"	2654	"uORF"
"2655"	"ENST00000283905.8"	"7"	25180070	25180180	"-"	2655	"uORF"
"2656"	"ENST00000283905.8"	"7"	25179776	25179979	"-"	2656	"uORF"
"2657"	"ENST00000283905.8"	"7"	25179921	25179968	"-"	2657	"uORF"
"2658"	"ENST00000283905.8"	"7"	25179692	25179706	"-"	2658	"uORF"
"2659"	"ENST00000284037.10"	"5"	65926738	65926773	"+"	2659	"uORF"
"2660"	"ENST00000284037.10"	"5"	65926755	65926787	"+"	2660	"uORF"
"2661"	"ENST00000284037.10"	"5"	65988636	65992716	"+"	2661	"uORF"
"2662"	"ENST00000284110.2"	"17"	13601535	13601549	"-"	2662	"uORF"
"2663"	"ENST00000284110.2"	"17"	13601375	13601386	"-"	2663	"uORF"
"2664"	"ENST00000284110.2"	"17"	13601168	13601236	"-"	2664	"uORF"
"2665"	"ENST00000284110.2"	"17"	13601131	13601199	"-"	2665	"uORF"
"2666"	"ENST00000284110.2"	"17"	13601131	13601166	"-"	2666	"uORF"
"2667"	"ENST00000284142.7"	"1"	75932298	75932336	"-"	2667	"uORF"
"2668"	"ENST00000284245.9"	"16"	85750945	85751064	"-"	2668	"uORF"
"2669"	"ENST00000284262.3"	"16"	87602629	87602745	"+"	2669	"uORF"
"2670"	"ENST00000284268.8"	"5"	14871635	14871766	"-"	2670	"uORF"
"2671"	"ENST00000284268.8"	"5"	14871635	14871664	"-"	2671	"uORF"
"2672"	"ENST00000284273.6"	"11"	122656032	122656046	"+"	2672	"uORF"
"2673"	"ENST00000284287.6"	"11"	124570016	124570027	"+"	2673	"uORF"
"2674"	"ENST00000284425.7"	"17"	69141826	69141843	"-"	2674	"uORF"
"2675"	"ENST00000284425.7"	"17"	69140709	69140735	"-"	2675	"uORF"
"2676"	"ENST00000284486.9"	"8"	11444626	11444658	"-"	2676	"uORF"
"2677"	"ENST00000284486.9"	"8"	11444413	11444529	"-"	2677	"uORF"
"2678"	"ENST00000284486.9"	"8"	11444413	11444511	"-"	2678	"uORF"
"2679"	"ENST00000284486.9"	"8"	11444413	11444439	"-"	2679	"uORF"
"2680"	"ENST00000284503.7"	"8"	11770278	11770307	"+"	2680	"uORF"
"2681"	"ENST00000284509.11"	"15"	50119181	50119207	"-"	2681	"uORF"
"2682"	"ENST00000284509.11"	"15"	50119164	50119196	"-"	2682	"uORF"
"2683"	"ENST00000284637.14"	"4"	169269280	169269294	"-"	2683	"uORF"
"2684"	"ENST00000284637.14"	"4"	169269270	169269290	"-"	2684	"uORF"
"2685"	"ENST00000284637.14"	"4"	169269251	169269283	"-"	2685	"uORF"
"2686"	"ENST00000284637.14"	"4"	169269219	169269266	"-"	2686	"uORF"
"2687"	"ENST00000284637.14"	"4"	169269219	169269254	"-"	2687	"uORF"
"2688"	"ENST00000284674.2"	"10"	123666359	123666385	"+"	2688	"uORF"
"2689"	"ENST00000284690.4"	"10"	125881178	125881195	"-"	2689	"uORF"
"2690"	"ENST00000284690.4"	"10"	125881146	125881160	"-"	2690	"uORF"
"2691"	"ENST00000284690.4"	"10"	125881106	125881117	"-"	2691	"uORF"
"2692"	"ENST00000284690.4"	"10"	125881008	125881046	"-"	2692	"uORF"
"2693"	"ENST00000284690.4"	"10"	125880978	125880989	"-"	2693	"uORF"
"2694"	"ENST00000284690.4"	"10"	125880878	125880889	"-"	2694	"uORF"
"2695"	"ENST00000284690.4"	"10"	125880842	125880856	"-"	2695	"uORF"
"2696"	"ENST00000284856.4"	"Y"	13703928	13703990	"+"	2696	"uORF"
"2697"	"ENST00000284885.8"	"21"	18403700	18403747	"-"	2697	"uORF"
"2698"	"ENST00000284987.6"	"21"	26966877	26967044	"-"	2698	"uORF"
"2699"	"ENST00000284995.11"	"3"	12484808	12489797	"+"	2699	"uORF"
"2700"	"ENST00000285039.12"	"18"	50194845	50194874	"-"	2700	"uORF"
"2701"	"ENST00000285071.9"	"17"	17232804	17232866	"-"	2701	"uORF"
"2702"	"ENST00000285083.10"	"3"	16269145	16269201	"+"	2702	"uORF"
"2703"	"ENST00000285083.10"	"3"	16269149	16269256	"+"	2703	"uORF"
"2704"	"ENST00000285083.10"	"3"	16269164	16269256	"+"	2704	"uORF"
"2705"	"ENST00000285243.7"	"17"	50707713	50707751	"-"	2705	"uORF"
"2706"	"ENST00000285311.8"	"4"	107035990	107036004	"-"	2706	"uORF"
"2707"	"ENST00000285398.7"	"2"	127294087	127294137	"-"	2707	"uORF"
"2708"	"ENST00000285402.4"	"8"	102551617	102551652	"+"	2708	"uORF"
"2709"	"ENST00000285689.8"	"5"	126423472	126423582	"+"	2709	"uORF"
"2710"	"ENST00000285805.3"	"7"	72969403	72969462	"-"	2710	"uORF"
"2711"	"ENST00000285805.3"	"7"	72969403	72969459	"-"	2711	"uORF"
"2712"	"ENST00000285805.3"	"7"	72969423	72969452	"-"	2712	"uORF"
"2713"	"ENST00000285805.3"	"7"	72969379	72969390	"-"	2713	"uORF"
"2714"	"ENST00000286049.3"	"X"	52369028	52369102	"+"	2714	"uORF"
"2715"	"ENST00000286049.3"	"X"	52369057	52369119	"+"	2715	"uORF"
"2716"	"ENST00000286063.11"	"2"	178072501	178072518	"-"	2716	"uORF"
"2717"	"ENST00000286096.9"	"16"	27203532	27203630	"+"	2717	"uORF"
"2718"	"ENST00000286186.11"	"2"	201183189	201183239	"+"	2718	"uORF"
"2719"	"ENST00000286201.3"	"2"	202034550	202034621	"+"	2719	"uORF"
"2720"	"ENST00000286234.6"	"8"	119873753	119873785	"+"	2720	"uORF"
"2721"	"ENST00000286298.5"	"5"	149960857	149960886	"+"	2721	"uORF"
"2722"	"ENST00000286349.4"	"3"	140678132	140678164	"+"	2722	"uORF"
"2723"	"ENST00000286353.9"	"3"	141231905	141260145	"+"	2723	"uORF"
"2724"	"ENST00000286353.9"	"3"	141260126	141260140	"+"	2724	"uORF"
"2725"	"ENST00000286353.9"	"3"	141260150	141260164	"+"	2725	"uORF"
"2726"	"ENST00000286355.10"	"8"	131040875	131040898	"-"	2726	"uORF"
"2727"	"ENST00000286355.10"	"8"	131040684	131040878	"-"	2727	"uORF"
"2728"	"ENST00000286355.10"	"8"	131040440	131040499	"-"	2728	"uORF"
"2729"	"ENST00000286548.9"	"9"	78031536	78031652	"-"	2729	"uORF"
"2730"	"ENST00000286604.9"	"4"	69653209	69653229	"-"	2730	"uORF"
"2731"	"ENST00000286614.11"	"8"	88327404	88327427	"-"	2731	"uORF"
"2732"	"ENST00000286628.14"	"10"	77637645	77637725	"-"	2732	"uORF"
"2733"	"ENST00000286639.8"	"14"	75522481	75522627	"+"	2733	"uORF"
"2734"	"ENST00000286657.10"	"4"	72569078	72569122	"-"	2734	"uORF"
"2735"	"ENST00000286719.12"	"4"	75902360	75902428	"-"	2735	"uORF"
"2736"	"ENST00000286719.12"	"4"	75902388	75902399	"-"	2736	"uORF"
"2737"	"ENST00000286719.12"	"4"	75902283	75902372	"-"	2737	"uORF"
"2738"	"ENST00000286719.12"	"4"	75902283	75902306	"-"	2738	"uORF"
"2739"	"ENST00000286719.12"	"4"	75902251	75902289	"-"	2739	"uORF"
"2740"	"ENST00000286760.5"	"15"	82809638	82809706	"+"	2740	"uORF"
"2741"	"ENST00000286808.5"	"21"	30166743	30166805	"-"	2741	"uORF"
"2742"	"ENST00000286808.5"	"21"	30166695	30166736	"-"	2742	"uORF"
"2743"	"ENST00000286835.12"	"21"	31731897	31731953	"-"	2743	"uORF"
"2744"	"ENST00000286918.9"	"14"	102508757	102509531	"-"	2744	"uORF"
"2745"	"ENST00000286918.9"	"14"	102508723	102508779	"-"	2745	"uORF"
"2746"	"ENST00000286918.9"	"14"	102508644	102508733	"-"	2746	"uORF"
"2747"	"ENST00000286918.9"	"14"	102508546	102508717	"-"	2747	"uORF"
"2748"	"ENST00000286918.9"	"14"	102507915	102507923	"-"	2748	"uORF"
"2749"	"ENST00000287042.5"	"8"	98427267	98427943	"+"	2749	"uORF"
"2750"	"ENST00000287169.8"	"11"	57672204	57672269	"+"	2750	"uORF"
"2751"	"ENST00000287169.8"	"11"	57672241	57672363	"+"	2751	"uORF"
"2752"	"ENST00000287169.8"	"11"	57672605	57672616	"+"	2752	"uORF"
"2753"	"ENST00000287169.8"	"11"	57672718	57672831	"+"	2753	"uORF"
"2754"	"ENST00000287169.8"	"11"	57672749	57672808	"+"	2754	"uORF"
"2755"	"ENST00000287169.8"	"11"	57672774	57672926	"+"	2755	"uORF"
"2756"	"ENST00000287169.8"	"11"	57672897	57672926	"+"	2756	"uORF"
"2757"	"ENST00000287239.10"	"10"	74826606	74838730	"+"	2757	"uORF"
"2758"	"ENST00000287239.10"	"10"	74826617	74826661	"+"	2758	"uORF"
"2759"	"ENST00000287239.10"	"10"	74826647	74826661	"+"	2759	"uORF"
"2760"	"ENST00000287239.10"	"10"	74838719	74838730	"+"	2760	"uORF"
"2761"	"ENST00000287239.10"	"10"	74842621	74842662	"+"	2761	"uORF"
"2762"	"ENST00000287239.10"	"10"	74842636	74842662	"+"	2762	"uORF"
"2763"	"ENST00000287239.10"	"10"	74842710	74842766	"+"	2763	"uORF"
"2764"	"ENST00000287239.10"	"10"	74842714	74842773	"+"	2764	"uORF"
"2765"	"ENST00000287239.10"	"10"	74842725	74842766	"+"	2765	"uORF"
"2766"	"ENST00000287239.10"	"10"	74842774	74842827	"+"	2766	"uORF"
